,Player,Position,BTklInt,CTkl,BClr,BSh,BPass,TCmp,LCmp,LAtt,LPrgP,LFTP,CaPrgC,Def_3rd,Mid_3rd,Att_3rd,Live,PrgC,PrgP,90s,ADWonp,ADWon
173,Jean-Kevin Duverne,centre-back,0.05120327700972862,0.09032258064516129,0.04659498207885305,0.017921146953405017,0.10035842293906812,0.034448223110025204,0.03225806451612903,0.05442176870748299,0.10013440860215053,0.10125448028673836,0.2867383512544803,0.027504244482173177,0.04146797568957457,0.5833333333333334,0.045811503423924406,0.2867383512544803,0.40053763440860213,0.0,0.004301075268817205,0.035483870967741936
174,Aritz Elustondo,centre-back,0.04081632653061224,0.05217391304347826,0.05341614906832298,0.037267080745341616,0.05590062111801242,0.03681383549815279,0.02006688963210702,0.03080238306502725,0.06055900621118012,0.06055900621118013,0.13043478260869565,0.03530565544295521,0.039535511747231966,0.249223602484472,0.04257355254455272,0.13043478260869565,0.24223602484472048,0.0,0.005453719133464627,0.03354037267080745
175,Nico Elvedi,centre-back,0.036851683348498636,0.05159235668789809,0.09490445859872612,0.050955414012738856,0.04777070063694268,0.056891685997883884,0.038461538461538464,0.04075133238008579,0.04956210191082803,0.039808917197452234,0.06369426751592358,0.07029835735836405,0.04328440875103849,0.07285031847133758,0.057165431438753835,0.06369426751592358,0.1982484076433121,0.0,0.003800246213134936,0.0678343949044586
176,Rodrigo Ely,centre-back,0.024827024827024823,0.030769230769230764,0.11566951566951567,0.09401709401709402,0.037037037037037035,0.03094398927983129,0.042077580539119,0.0586080586080586,0.027777777777777776,0.038461538461538464,0.017094017094017096,0.052361673414304984,0.02400594574507618,0.05769230769230768,0.03808444354363493,0.017094017094017096,0.1111111111111111,0.0,0.00384737136873889,0.06752136752136752
177,Martin Erlic,centre-back,0.031991174848317705,0.023166023166023165,0.09266409266409267,0.0888030888030888,0.0501930501930502,0.03893827856739531,0.0498960498960499,0.05791505791505791,0.04705598455598456,0.04633204633204634,0.02702702702702703,0.052123552123552123,0.03490011750881316,0.030405405405405407,0.04342345395337284,0.02702702702702703,0.18822393822393824,0.0,0.004251442453689645,0.05675675675675675
178,Bernardo Espinosa,centre-back,0.018907563025210083,0.013235294117647059,0.10294117647058824,0.07352941176470588,0.05147058823529413,0.054221134537263634,0.029411764705882356,0.04141656662665066,0.04963235294117647,0.05514705882352942,0.05882352941176471,0.061532507739938076,0.047570332480818406,0.07996323529411764,0.05545057550813803,0.05882352941176471,0.19852941176470587,0.0,0.009622367465504721,0.11691176470588234
179,Maxime Estève,centre-back,0.045277127244340354,0.039344262295081964,0.09836065573770492,0.09289617486338797,0.06010928961748634,0.03019496638697763,0.023118957545187054,0.03780528604884577,0.045081967213114756,0.05191256830601093,0.04918032786885246,0.04443485763589301,0.02908054169636493,0.05532786885245901,0.03713152663518467,0.04918032786885246,0.18032786885245902,0.0,0.005943821301888602,0.050819672131147534
180,Jonny Evans,centre-back,0.037851037851037855,0.035897435897435895,0.08717948717948719,0.09401709401709403,0.03418803418803419,0.05355607324419414,0.047994740302432615,0.059654631083202514,0.05608974358974359,0.09188034188034189,0.051282051282051294,0.06396761133603239,0.04726867335562987,0.028846153846153848,0.055775553104863825,0.051282051282051294,0.22435897435897437,0.0,0.011396011396011397,0.06666666666666667
181,Wout Faes,centre-back,0.04411764705882353,0.05117647058823529,0.07764705882352942,0.11764705882352942,0.05588235294117647,0.04475532400930749,0.02986425339366516,0.04339735894357743,0.04522058823529412,0.057352941176470586,0.03529411764705883,0.06106811145510836,0.037595907928388746,0.05073529411764706,0.04928851076821357,0.03529411764705883,0.18088235294117647,0.0,0.0033459255261737725,0.054705882352941174
182,Fali,centre-back,0.03007518796992481,0.05684210526315789,0.07368421052631578,0.07894736842105264,0.04736842105263158,0.021711437362748793,0.039271255060728746,0.05316863587540279,0.05526315789473684,0.06447368421052632,0.04736842105263158,0.031578947368421054,0.024096109839816932,0.07697368421052632,0.02900432664652006,0.04736842105263158,0.22105263157894736,0.0,0.005263157894736843,0.04105263157894737
183,Mamadou Fall,centre-back,0.0,0.0,0.06666666666666667,0.0,0.33333333333333337,0.03933610291608967,0.05128205128205129,0.061224489795918366,0.0625,0.0,0.0,0.042105263157894736,0.043478260869565216,0.5,0.05281676126187084,0.0,0.25,0.0,0.0,0.0
184,Federico Fazio,centre-back,0.05162064825930372,0.020168067226890754,0.10252100840336134,0.03361344537815126,0.04201680672268908,0.03126329705824168,0.030381383322559793,0.0483622020236666,0.06302521008403361,0.05042016806722689,0.1092436974789916,0.04219371959310039,0.03386919985385458,0.18277310924369747,0.041079495090586164,0.1092436974789916,0.25210084033613445,0.0,0.012347796261361689,0.0907563025210084
185,Zouhair Feddal,centre-back,0.030612244897959183,0.04285714285714286,0.12857142857142856,0.2142857142857143,0.0,0.03435744819934114,0.047619047619047616,0.06997084548104957,0.022321428571428572,0.03571428571428572,0.0,0.06090225563909774,0.02639751552795031,0.026785714285714284,0.042685540978051106,0.0,0.08928571428571429,0.0,0.02197802197802198,0.04285714285714286
186,Felipe,centre-back,0.06428571428571428,0.08666666666666666,0.10777777777777779,0.08333333333333334,0.11666666666666668,0.02681009626641513,0.025641025641025644,0.04217687074829932,0.043750000000000004,0.044444444444444446,0.02777777777777778,0.04675438596491228,0.02644927536231884,0.13333333333333333,0.03787178037991981,0.02777777777777778,0.17500000000000002,0.0,0.006855791962174941,0.09666666666666666
187,Luiz Felipe,centre-back,0.045189504373177834,0.055102040816326525,0.10816326530612244,0.12244897959183672,0.09693877551020408,0.03486768299950481,0.02708006279434851,0.03467305289462723,0.040178571428571425,0.04209183673469388,0.00510204081632653,0.048335123523093444,0.03374001774622892,0.04400510204081632,0.04147126639197586,0.00510204081632653,0.1607142857142857,0.0,0.004721291501675297,0.04744897959183673
188,Ohis Felix Uduokhai,centre-back,0.052351375332741784,0.05590062111801241,0.07577639751552795,0.08695652173913043,0.08074534161490683,0.03144931151224229,0.023889154323936932,0.04563316009633666,0.06055900621118012,0.052795031055900624,0.07453416149068323,0.04834913370382477,0.03354037267080745,0.06288819875776397,0.041453668209568965,0.07453416149068323,0.24223602484472048,0.0,0.006001814502058762,0.08012422360248447
189,Federico Fernández,centre-back,0.04285714285714286,0.06,0.24,0.0,0.0,0.007212956830633993,0.015384615384615385,0.024489795918367346,0.0,0.0,0.0,0.03789473684210526,0.006521739130434782,0.0375,0.021564522420257436,0.0,0.0,0.0,0.06666666666666665,0.03
