,Player,Position,90s,TCmp,LFTP,LPrgP,LPPA,LxA,Def_3rd,Mid_3rd,Att_3rd,Live,TOSucc,CaPrgC,PrgR,CaFTC,CaCPA,Att_Pen,SSh,npxG,SDist,PTTB
33,Valentin Carboni,attacking midfield,0.3,0.2108778077425837,0.0,0.16666666666666669,0.0,0.0,0.33616619452313506,0.3572503763171099,0.41666666666666674,0.36538276113511603,0.33333333333333337,0.33333333333333337,0.5,0.0,0.0,0.16666666666666669,0.0,0.0,0.5263157894736842,0.0
34,Juan Carlos,attacking midfield,10.0,0.13264836952854164,0.006716981132075472,0.0,0.0,0.0,0.8950424929178471,0.0008931259407927748,0.0,0.0639265633756983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5263157894736842,0.0
35,Fabio Carvalho,attacking midfield,3.9,0.14103009505147474,0.12056119980648285,0.15384615384615385,0.025641025641025647,0.038461538461538464,0.20040676981186897,0.17175498861399513,0.2916666666666667,0.1516299780225078,0.051282051282051294,0.1153846153846154,0.33333333333333337,0.07692307692307693,0.10256410256410259,0.33333333333333337,0.2820512820512821,0.11282051282051285,0.5748987854251012,0.0
36,El Chadaille Bitshiabu,attacking midfield,6.5,0.3935564409347148,0.2686792452830189,0.17692307692307693,0.007692307692307693,0.007692307692307693,0.8300719110917412,0.38885329422208503,0.04038461538461539,0.33947333287904224,0.015384615384615385,0.007692307692307693,0.06153846153846154,0.015384615384615385,0.0,0.015384615384615385,0.0,0.0,0.5263157894736842,0.0
37,Ryan Christie,attacking midfield,20.4,0.1098725369392644,0.14158342582315947,0.17401960784313728,0.04656862745098039,0.04901960784313726,0.23111425873465538,0.18431667699694032,0.2144607843137255,0.1301022913097407,0.18137254901960786,0.09558823529411765,0.17401960784313728,0.05555555555555556,0.12745098039215688,0.14950980392156862,0.16176470588235295,0.05490196078431373,0.5077399380804953,0.1988795518207283
38,Alexis Claude-Maurice,attacking midfield,7.4,0.14008620704213542,0.15430902600713925,0.18243243243243246,0.05405405405405405,0.06081081081081081,0.1805757598958732,0.22448841214521092,0.22972972972972974,0.1557220921136275,0.16216216216216217,0.07432432432432433,0.2972972972972973,0.03153153153153153,0.1891891891891892,0.18243243243243246,0.2162162162162162,0.15675675675675677,0.5860597439544808,0.0
39,Alexis Claude-Maurice,attacking midfield,7.4,0.14008620704213542,0.15430902600713925,0.18243243243243246,0.05405405405405405,0.06081081081081081,0.1805757598958732,0.22448841214521092,0.22972972972972974,0.1557220921136275,0.16216216216216217,0.07432432432432433,0.2972972972972973,0.03153153153153153,0.1891891891891892,0.18243243243243246,0.2162162162162162,0.15675675675675677,0.5860597439544808,0.18275418275418273
40,Álex Collado,attacking midfield,8.1,0.16948657059229694,0.2073142324714652,0.20987654320987656,0.061728395061728406,0.09876543209876544,0.1805336970587207,0.22273017288906236,0.2916666666666667,0.18371688570074726,0.1851851851851852,0.14814814814814817,0.2654320987654321,0.09465020576131687,0.14814814814814817,0.11728395061728397,0.20987654320987656,0.02962962962962963,0.5367121507472384,0.08348030570252793
41,Alessandro Cortinovis,attacking midfield,0.1,0.28072552043369264,0.0,1.0,1.0,0.0,0.7563739376770539,0.0,0.625,0.3443313506770561,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5263157894736842,0.0
42,David Pereira da Costa,attacking midfield,15.6,0.20684813201040436,0.2970972423802613,0.375,0.10256410256410259,0.13461538461538464,0.0937386503958742,0.2524798332625729,0.3357371794871795,0.20587784343366214,0.1730769230769231,0.1955128205128205,0.4262820512820513,0.15598290598290598,0.1153846153846154,0.14423076923076925,0.16666666666666669,0.0717948717948718,0.5020242914979757,0.13003663003663005
43,Muhammed Damar,attacking midfield,1.8,0.133269238085796,0.18658280922431866,0.25,0.02777777777777778,0.02777777777777778,0.23811772112055402,0.243128728326922,0.2013888888888889,0.16890293019322364,0.0,0.05555555555555556,0.19444444444444445,0.05555555555555555,0.11111111111111112,0.16666666666666666,0.05555555555555556,0.022222222222222227,0.5146198830409356,0.0
45,Kevin De Bruyne,attacking midfield,26.9,0.2409980109848463,0.30963035701760544,0.4572490706319703,0.1784386617100372,0.2620817843866171,0.0937266341607254,0.24668868922268836,0.48373605947955395,0.2757773151333369,0.11895910780669146,0.1858736059479554,0.4553903345724908,0.10037174721189591,0.11895910780669146,0.1858736059479554,0.241635687732342,0.08327137546468402,0.5372725494032479,0.7038413878562578
46,Charles De Ketelaere,attacking midfield,12.4,0.09991007064461223,0.15167376749847838,0.23790322580645162,0.07661290322580645,0.07258064516129033,0.10166316366627068,0.17358334817020862,0.2540322580645161,0.1105588329290845,0.2903225806451613,0.1814516129032258,0.27822580645161293,0.06989247311827956,0.22580645161290322,0.24193548387096775,0.1532258064516129,0.06451612903225806,0.4923599320882852,0.10906298003072197
47,Brahim Díaz,attacking midfield,21.4,0.11916188593790326,0.2511020983953448,0.28271028037383183,0.09345794392523366,0.07943925233644861,0.0742236107066268,0.22453353090958544,0.24123831775700935,0.1312595980968798,0.18224299065420563,0.1869158878504673,0.2710280373831776,0.10591900311526481,0.15887850467289721,0.1518691588785047,0.1635514018691589,0.11214953271028039,0.5263157894736842,0.34757454383622616
48,Désiré Doué,attacking midfield,12.4,0.12920104693443207,0.2220937309799148,0.22983870967741937,0.05241935483870968,0.05241935483870968,0.12402905967285023,0.25281226227279346,0.2560483870967742,0.17065721439806195,0.3870967741935484,0.15725806451612903,0.33467741935483875,0.08870967741935483,0.14516129032258066,0.13709677419354838,0.16935483870967744,0.05161290322580645,0.5500848896434635,0.16359447004608293
49,Dominick Drexler,attacking midfield,15.2,0.0808323952979532,0.1325719960278054,0.17105263157894737,0.06578947368421054,0.052631578947368425,0.1874347696436559,0.17862518815855494,0.18338815789473686,0.10002419246641361,0.06578947368421054,0.055921052631578955,0.22697368421052633,0.03728070175438596,0.02631578947368421,0.1348684210526316,0.10526315789473684,0.06315789473684211,0.5484764542936288,0.08897243107769423
50,Ondrej Duda,attacking midfield,19.5,0.12168765153701379,0.2411223996129657,0.2153846153846154,0.01282051282051282,0.03333333333333333,0.15903246894748313,0.2601515560873313,0.1608974358974359,0.1412662067200783,0.14871794871794872,0.06923076923076923,0.14102564102564105,0.039316239316239315,0.03076923076923077,0.06410256410256411,0.12820512820512822,0.03076923076923077,0.5101214574898785,0.06935286935286936
51,Ondrej Duda,attacking midfield,19.5,0.12168765153701379,0.2411223996129657,0.2153846153846154,0.01282051282051282,0.03333333333333333,0.15903246894748313,0.2601515560873313,0.1608974358974359,0.1412662067200783,0.14871794871794872,0.06923076923076923,0.14102564102564105,0.039316239316239315,0.03076923076923077,0.06410256410256411,0.12820512820512822,0.03076923076923077,0.5101214574898785,0.0
52,Lilian Egloff,attacking midfield,2.7,0.0401389544976507,0.07463312368972747,0.12962962962962962,0.05555555555555555,0.14814814814814814,0.14006924771797294,0.13231495419152217,0.26851851851851855,0.1034096532125928,0.1111111111111111,0.14814814814814814,0.4074074074074074,0.03703703703703703,0.2222222222222222,0.25925925925925924,0.2962962962962963,0.05925925925925926,0.4951267056530214,0.5008818342151675
53,Elif Elmas,attacking midfield,18.1,0.2706921473399422,0.22266235796935266,0.2016574585635359,0.0856353591160221,0.06353591160220994,0.181083999812186,0.2871819323433121,0.34392265193370164,0.25605499411535737,0.12707182320441987,0.11602209944751381,0.2845303867403315,0.07550644567219152,0.143646408839779,0.1298342541436464,0.17679558011049723,0.08839779005524862,0.5460889793544634,0.11207576953433307
54,Christian Eriksen,attacking midfield,22.8,0.30002554630886746,0.43896060906984447,0.35964912280701755,0.05921052631578947,0.07456140350877193,0.2974628497589583,0.3580338201248228,0.2549342105263158,0.29447274696059844,0.03508771929824561,0.050438596491228074,0.14473684210526316,0.03508771929824561,0.02631578947368421,0.07675438596491228,0.17105263157894737,0.08771929824561403,0.48938134810710987,0.2669172932330827
55,Eberechi Eze,attacking midfield,29.3,0.15151917136003717,0.20173868246506538,0.2235494880546075,0.059726962457337884,0.052901023890784986,0.18242465846136,0.22404353804869945,0.25682593856655295,0.16543028569217846,0.242320819112628,0.11774744027303755,0.22013651877133109,0.06484641638225255,0.19112627986348124,0.14334470989761092,0.23890784982935154,0.09965870307167235,0.5442787857014549,0.25385990573703887
56,Nabil Fekir,attacking midfield,10.7,0.17823868966262624,0.21343678363604307,0.191588785046729,0.06542056074766356,0.11214953271028037,0.087183288766514,0.21201307379566806,0.37500000000000006,0.19677473531682318,0.15887850467289721,0.19626168224299068,0.3551401869158879,0.08411214953271028,0.2429906542056075,0.20093457943925236,0.22429906542056077,0.0897196261682243,0.514510575504181,0.12639074321317315
57,Bruno Fernandes,attacking midfield,36.8,0.21581270048706425,0.2701394585726006,0.3573369565217392,0.12092391304347827,0.1453804347826087,0.264456829658825,0.23444555945810341,0.3661684782608696,0.25200261024415216,0.08695652173913045,0.12092391304347827,0.31385869565217395,0.06159420289855073,0.15217391304347827,0.20244565217391305,0.24456521739130435,0.10108695652173914,0.5165903890160183,0.6431159420289856
58,Álex Fernández,attacking midfield,17.5,0.17176308863556267,0.21878167115902966,0.19714285714285718,0.017142857142857144,0.054285714285714284,0.2506839336301093,0.24599240197835284,0.14142857142857143,0.1454857421789246,0.02857142857142857,0.054285714285714284,0.07428571428571429,0.04,0.03428571428571429,0.07142857142857144,0.09142857142857143,0.06171428571428572,0.5275187969924812,0.07727891156462585
59,Pablo Fornals,attacking midfield,16.7,0.16445208254070887,0.2413286634278613,0.26646706586826346,0.03592814371257485,0.059880239520958084,0.21740089226645862,0.2267577238899021,0.2694610778443114,0.18587851866638969,0.05988023952095809,0.09880239520958084,0.3023952095808384,0.04790419161676647,0.1437125748502994,0.10778443113772457,0.16167664670658685,0.05269461077844312,0.536400882445635,0.283433133732535
60,Philipp Förster,attacking midfield,14.5,0.12128005215260944,0.23625243981782695,0.21724137931034485,0.05517241379310345,0.09999999999999999,0.13910325290612485,0.21619807256431997,0.23362068965517244,0.14136671743314064,0.041379310344827586,0.06551724137931035,0.16206896551724137,0.041379310344827586,0.041379310344827586,0.07931034482758621,0.11724137931034483,0.038620689655172416,0.549546279491833,0.09326765188834155
61,Angelo Fulgini,attacking midfield,15.3,0.19079088383141507,0.19316808484400053,0.23529411764705885,0.032679738562091505,0.1241830065359477,0.14501286822566611,0.2667702973479072,0.315359477124183,0.21884843343685592,0.13725490196078433,0.07516339869281047,0.369281045751634,0.0849673202614379,0.09150326797385622,0.10784313725490197,0.13071895424836602,0.04967320261437908,0.5139318885448916,0.22097727980080922
