,Player,Position,BTklInt,CTkl%,PTCrs,PTTB,SCA,LPrgP,LFTP,LxA,CaFTC,CaPrgC,Def_3rd,Mid_3rd,Att_3rd,Live,90s,PrgR
215,Emerson,right-back,0.032439738679882854,0.0034974093264248706,0.024238166330025467,0.008882309400444113,0.01695713612812058,0.018841262364578424,0.017172464840858624,0.01636214889555495,0.04325298490651047,0.06352782158143726,0.0615364933154225,0.02385939493204403,0.0330968513351933,0.03254053287992835,19.3,0.1778929188255613
216,Sergio Escudero,left-back,0.03206521739130435,0.002678571428571428,0.035593220338983045,0.0,0.019886363636363636,0.011363636363636364,0.010714285714285714,0.03157894736842106,0.02608695652173913,0.027717391304347826,0.04938271604938271,0.021143617021276595,0.02942307692307692,0.027614714894253045,16.0,0.07708333333333334
217,Alfonso Espino,left-back,0.033830347074301464,0.001440922190201729,0.032237581204513255,0.009880609304240427,0.01833900969347655,0.014016243122871364,0.0138328530259366,0.033672076444714094,0.025560706678361102,0.039844630998621726,0.04781726971928701,0.022888326340408008,0.025537574817113717,0.027072883031060212,34.7,0.12391930835734868
218,Pervis Estupiñán,left-back,0.02869272434489826,0.001964085297418631,0.03458311932888204,0.014430014430014428,0.02662993572084481,0.024028160391796755,0.019817219817219817,0.043593833067517275,0.04830917874396135,0.07992973210364514,0.042066758116140836,0.03303552239722452,0.04034188034188033,0.035448272426076774,29.7,0.2053872053872054
219,Kimberly Ezekwem,left-back,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285714285714,0.0,0.0,0.0,0.07407407407407407,0.054711246200607896,0.0,0.04312084298632389,0.1,0.6666666666666666
220,Nicolás Ezequiel Fernández,left-back,0.04271548436308162,0.009287925696594429,0.05887600356824264,0.015037593984962403,0.03349282296650717,0.023125996810207335,0.014035087719298246,0.06094182825484766,0.04576659038901602,0.09610983981693363,0.026424084903617067,0.0196768517037274,0.04340080971659918,0.025900825601107617,5.7,0.30994152046783624
221,Fábio,right-back,0.02434782608695652,0.026666666666666665,0.024406779661016946,0.0,0.03636363636363636,0.02,0.011428571428571429,0.08842105263157896,0.0626086956521739,0.04173913043478261,0.03160493827160494,0.023343465045592704,0.03913846153846153,0.028126447948583815,2.5,0.24
222,Noah Fadiga,right-back,0.0335832083958021,0.0037135278514588864,0.0070134424313267095,0.0,0.009404388714733543,0.01974921630094044,0.015369458128078817,0.013067150635208713,0.053973013493253376,0.07736131934032983,0.037122179650915285,0.02534325542395975,0.022281167108753313,0.02560243680566114,14.5,0.08275862068965517
223,Davide Faraoni,right-back,0.025823451910408433,0.0023651145602365115,0.022804314329738055,0.005194805194805194,0.015426997245179062,0.01487603305785124,0.011774891774891775,0.013397129186602871,0.014229249011857705,0.017391304347826084,0.03381967826412271,0.018513401492124895,0.02383216783216783,0.021747253568492636,16.5,0.06666666666666667
224,Cheikh Faye,right-back,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.020516717325227963,0.023076923076923075,0.017225917345489873,0.4,0.25
225,Kiko Femenía,right-back,0.026224982746721876,0.005731922398589065,0.025020177562550445,0.0,0.017316017316017316,0.023809523809523808,0.022222222222222223,0.010025062656641607,0.05590062111801242,0.07453416149068323,0.05859298451891044,0.027283253727022724,0.03091575091575091,0.033060380568040684,12.6,0.12433862433862435
226,Valery Fernández,right-back,0.017878911011783828,0.005192107995846314,0.02185965468081736,0.0,0.02463891248937978,0.008496176720475786,0.006408544726301736,0.020659124446630595,0.01706623323852093,0.04388459975619667,0.019845390561901467,0.015254381728829931,0.03433501078360891,0.01998020627657992,10.7,0.26168224299065423
227,Salvador Ferrer,right-back,0.028985507246376812,0.02222222222222222,0.0067796610169491515,0.0,0.01212121212121212,0.00303030303030303,0.011428571428571429,0.0,0.0,0.0,0.0823045267489712,0.030395136778115502,0.015999999999999997,0.03588670502951947,1.5,0.04444444444444444
228,Karol Fila,right-back,0.017391304347826087,0.0,0.06101694915254237,0.0,0.05454545454545454,0.03636363636363636,0.05714285714285714,0.0,0.05217391304347826,0.20869565217391303,0.014814814814814815,0.03465045592705167,0.0923076923076923,0.044107316344069954,0.5,0.26666666666666666
229,Junior Firpo,left-back,0.04061784897025172,0.0034324942791762016,0.008028545941123996,0.005639097744360901,0.012559808612440191,0.016148325358851676,0.014285714285714285,0.014542936288088644,0.02745995423340961,0.034324942791762014,0.046458739441195586,0.022076467765157575,0.017732793522267205,0.02442976883955648,15.2,0.07456140350877193
230,Kilian Fischer,right-back,0.021739130434782608,0.00974025974025974,0.021791767554479417,0.0,0.011363636363636364,0.01866883116883117,0.01938775510204082,0.01691729323308271,0.023291925465838508,0.02795031055900621,0.049823633156966494,0.02230785931393834,0.02571428571428571,0.027531040814801372,5.6,0.125
231,Alessandro Florenzi,right-back,0.03780718336483933,0.02484472049689441,0.09727339719970524,0.0,0.03557312252964427,0.019762845849802372,0.01987577639751553,0.1510297482837529,0.011342155009451797,0.011342155009451797,0.04508856682769727,0.03250958107572354,0.056989966555183943,0.040547434226986354,2.3,0.27536231884057977
232,Thomas Foket,right-back,0.026877470355731226,0.0016798418972332014,0.026348228043143296,0.0,0.016115702479338842,0.01942148760330578,0.017402597402597402,0.041626794258373206,0.045059288537549404,0.06640316205533596,0.041301907968574636,0.02723127935893893,0.036,0.031058964202974368,22.0,0.23333333333333334
233,Timothy Fosu-Mensah,right-back,0.02898550724637681,0.04761904761904762,0.019370460048426148,0.0,0.021645021645021644,0.01515151515151515,0.005442176870748299,0.030075187969924814,0.024844720496894408,0.037267080745341616,0.03997648442092886,0.028224055579678678,0.03428571428571428,0.0311422379279789,2.1,0.12698412698412698
234,Dimitri Foulquier,right-back,0.020274836674926786,0.003700962250185048,0.04531483270396065,0.0,0.013659915214319359,0.01648610456900612,0.01806069578090303,0.0327242977911099,0.04595629646316738,0.06893444469475107,0.03914795624640184,0.023197946359670533,0.031757672379434033,0.02725037782673058,19.3,0.14507772020725387
235,Juan Foyth,right-back,0.03709613083366574,0.003299533236761629,0.004664904369460425,0.01572739187418086,0.012093411175979982,0.020850708924103418,0.023591087811271297,0.020280057943022692,0.04307937774232149,0.05624252094136417,0.05844376486578321,0.03275145701458409,0.022357092448835564,0.0336859945876976,21.8,0.027522935779816512
236,Raphael Framberger,right-back,0.052173913043478265,0.03,0.020338983050847456,0.0,0.004545454545454545,0.006818181818181818,0.005714285714285714,0.01578947368421053,0.0,0.0,0.03950617283950617,0.016869300911854103,0.019384615384615382,0.02043195575816456,2.0,0.05
237,Przemysław Frankowski,left wingback,0.03257418909592823,0.0015476190476190477,0.08232445520581112,0.005442176870748298,0.03549783549783549,0.01904761904761905,0.016689342403628116,0.06917293233082708,0.04057971014492753,0.04223602484472049,0.03354889280815206,0.023592415689680128,0.05298168498168498,0.032019103134864293,31.5,0.2507936507936508
238,Ryan Fredericks,right-back,0.0058953574060427415,0.0042372881355932195,0.025854639471416255,0.0,0.007704160246533127,0.011556240369799691,0.004842615012106537,0.016057091882247992,0.0397936624907885,0.05747973470891672,0.03682778824021762,0.016846118180413167,0.02628422425032594,0.02205378483784876,5.9,0.1581920903954802
239,Iván Fresneda,right-back,0.028238458090542363,0.003180522044307963,0.030927835051546393,0.004418262150220913,0.018275538894095594,0.014526710402999063,0.016200294550810016,0.01953336950623983,0.03496190049305244,0.06454504706409682,0.0496372661321115,0.023360386049572274,0.027026169706582077,0.028298318049057098,19.4,0.17353951890034364
240,Jeremie Frimpong,right-back,0.019933554817275746,0.0017366354575656902,0.023649980291683085,0.0,0.031108426457263666,0.00936273029296285,0.0074038917892738495,0.06609547123623011,0.08926765852953922,0.13433482594251045,0.02862885033427669,0.02029708469236284,0.039008433427038074,0.025292221504136,30.1,0.2768549280177187
241,Javi Galán,left-back,0.035922209835253315,0.0013954299668585382,0.046936114732724896,0.004884004884004883,0.024087024087024084,0.016187516187516186,0.012372812372812372,0.037786774628879895,0.07729468599033816,0.10479375696767,0.050086173542963665,0.02714779310523991,0.04144641683103221,0.033944673433500876,35.1,0.23171889838556503
242,Antonino Gallo,left-back,0.021739130434782608,0.0024154589371980675,0.03279292557111274,0.0,0.021080368906455864,0.02536231884057971,0.025051759834368525,0.024027459954233416,0.041587901701323246,0.06710775047258978,0.04222580067990695,0.0213426721289811,0.02775919732441471,0.025696721178309283,27.6,0.07850241545893719
243,Cristian Gamboa,right-back,0.030752916224814426,0.004130605822187255,0.026663910706903677,0.005226480836236933,0.015521064301552107,0.015521064301552107,0.01986062717770035,0.013478818998716306,0.014316012725344645,0.015906680805938496,0.044414333032219214,0.02185113796426718,0.016547842401500937,0.02369212990388629,16.4,0.042682926829268296
244,Fran Garcia,left-back,0.029367901801078355,0.0015116534740545293,0.04185859308617683,0.002261590652091971,0.017030462940753176,0.01763012712880787,0.0209574067093856,0.016664352173309267,0.09774004818171389,0.1259607663186876,0.04202091273331379,0.02668195779968081,0.0354617414248021,0.030497107405668536,37.9,0.14687774846086193
245,Rubén García,right-back,0.021570610043815303,0.002260981912144703,0.06227828143476547,0.039867109634551486,0.03805496828752642,0.01409443269908386,0.010188261351052049,0.053855569155446766,0.0262891809908999,0.03235591506572295,0.01914058761603981,0.019580122994274404,0.04851520572450804,0.02591491232796242,12.9,0.23772609819121449
246,Valentin Gendrey,right-back,0.0315059861373661,0.0016329863237395388,0.021812822402358142,0.0024844720496894407,0.012911725955204217,0.014756258234519105,0.011925465838509317,0.01647597254004577,0.02570888468809074,0.03553875236294896,0.04408659867597066,0.02056297079423814,0.023331103678929762,0.024620893349752895,34.5,0.10338164251207729
247,Paolo Ghiglione,right wingback,0.022014309301045677,0.005503577325261419,0.05020381892297789,0.0,0.02186421173762946,0.01093210586881473,0.012296564195298372,0.023984010659560292,0.02311502476609796,0.016510731975784256,0.033130176590092195,0.015582316955869337,0.028510223953261922,0.021143715016285133,7.9,0.14767932489451474
248,Faouzi Ghoulam,left-back,0.01148482362592289,0.011320754716981133,0.07291333546530221,0.0,0.029159519725557463,0.016295025728987993,0.011859838274932614,0.029791459781529302,0.029532403609515995,0.019688269073010665,0.053109713487071976,0.027871766932385158,0.031001451378809865,0.03260466473865366,5.3,0.12578616352201258
249,Niko Gießelmann,left-back,0.017991004497751126,0.00289210233592881,0.061718293395675035,0.0,0.02946708463949843,0.01567398119122257,0.014187192118226602,0.041379310344827586,0.0143928035982009,0.025187406296851574,0.043252447850149,0.0202494497432135,0.04061538461538461,0.028970052751070098,14.5,0.11494252873563217
250,Óscar Gil,right-back,0.02878138395590937,0.0018471484645578389,0.01360706612556696,0.0030181086519114686,0.01056338028169014,0.007522407170294494,0.005835010060362173,0.02112676056338028,0.022045315370483775,0.03582363747703613,0.0352982090071292,0.018301297144569545,0.024117009750812567,0.02189777180382948,28.4,0.1302816901408451
251,Sergio Gómez,left-back,0.02452619843924192,0.016025641025641024,0.020860495436766626,0.0,0.016317016317016316,0.02097902097902098,0.035164835164835165,0.0890688259109312,0.06688963210702341,0.06688963210702341,0.047483380816714146,0.04629413140051438,0.04118343195266271,0.04400613958942933,3.9,0.17094017094017094
252,Giovanni González,right-back,0.019417475728155338,0.0039717563989408655,0.019746585486259665,0.0,0.010591350397175639,0.012356575463371577,0.010540915395284326,0.018395503321410323,0.01772899957788096,0.025327142254115656,0.04075272683686922,0.020184731607991262,0.019895444361463774,0.02296039232559135,10.3,0.1262135922330097
253,Andoni Gorosabel,right-back,0.026544622425629293,0.0031823745410036715,0.021944692239072257,0.0,0.014354066985645933,0.016267942583732056,0.012631578947368423,0.028254847645429366,0.041189931350114416,0.057665903890160186,0.037426900584795315,0.028267477203647414,0.032550607287449386,0.03001113125838286,19.0,0.13157894736842105
254,Robin Gosens,left wingback,0.03754940711462451,0.004545454545454546,0.03312788906009245,0.006493506493506493,0.028236914600550965,0.014118457300275482,0.014718614718614718,0.06937799043062201,0.03557312252964427,0.05731225296442688,0.036288814066591846,0.02134567560099475,0.04391608391608391,0.029108437336521936,13.2,0.25757575757575757
255,Gabriel Gudmundsson,left-back,0.027115474520804112,0.005865102639296187,0.03608529250956806,0.0,0.021505376344086016,0.01515151515151515,0.013517665130568355,0.050933786078098474,0.07012622720897616,0.12342215988779802,0.03770078322049648,0.0242180605941759,0.0357320099255583,0.028588923630279813,9.3,0.2043010752688172
